lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.580857,126.795342,13.1,7.5,72.0,POINT (126.795342 37.580857),279.54807,327.62885,218.29039,10.061748883310734,13.462010419368744,11.045626302191263
37.585476,126.7954,13.2,7.5,72.0,POINT (126.7954 37.585476),279.54807,327.62885,218.29039,10.155509654540847,13.562010419368743,11.141258842052341
37.594716,126.795516,13.0,7.5,72.0,POINT (126.795516 37.594716),287.6654,330.19037,217.37306,9.967988079637548,13.363422811031342,10.950276217952553
37.599337,126.795573,13.0,7.5,72.0,POINT (126.795573 37.599337),287.6654,330.19037,217.37306,9.967988079637548,13.363422811031342,10.950276217952553
37.539233,126.800625,13.2,7.5,71.0,POINT (126.800625 37.539233),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.543853,126.800683,13.2,7.5,71.0,POINT (126.800683 37.543853),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.548472,126.800741,13.2,7.5,71.0,POINT (126.800741 37.548472),268.81155,319.0789,227.63275,10.05039942340091,13.557255578041076,11.066730711988852
37.553092,126.800799,13.2,7.5,71.0,POINT (126.800799 37.553092),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.557711,126.800857,13.2,7.5,71.0,POINT (126.800857 37.557711),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.562331,126.800915,13.3,7.5,71.0,POINT (126.800915 37.562331),278.90768,327.74997,218.68077,10.143861354576957,13.662077325582505,11.16311841332037
37.566951,126.800973,13.2,7.5,71.0,POINT (126.800973 37.566951),278.90768,327.74997,218.68077,10.05039942340091,13.562077325582504,11.067695061497137
37.571571,126.801031,13.2,7.5,71.0,POINT (126.801031 37.571571),279.54807,327.62885,218.29039,10.05039942340091,13.562010419368743,11.067681680254385
37.576191,126.801089,13.2,7.5,71.0,POINT (126.801089 37.576191),279.54807,327.62885,218.29039,10.05039942340091,13.562010419368743,11.067681680254385
37.58081,126.801148,13.4,7.3,70.0,POINT (126.801148 37.58081),279.54807,327.62885,218.29039,10.131709847510423,13.762010419368744,11.184598977131046
37.58543,126.801206,13.3,7.3,70.0,POINT (126.801206 37.58543),279.54807,327.62885,218.29039,10.038551103832665,13.662010419368745,11.089387856556614
